product_id,product_name,category,price
P08171,Ankara 2L,Fashion,75000
P08172,Bag 500ml,Fashion,22000
P08173,Ankara 2025 2kg,Fashion,15000
P08174,Ankara Smart,Fashion,22000
P08175,Heels Lite 500g,Fashion,25000
P08176,Dress V2 500ml,Fashion,5500
P08177,Dress 4K,Fashion,15000
P08178,Suit V3,Fashion,15000
P08179,Hoodie 360,Fashion,35000
P08180,Bag 2024,Fashion,25000
P08181,Belt Basic,Fashion,8500
P08182,Sneakers Plus 1.5L,Fashion,28000
P08183,Trousers,Fashion,45000
P08184,Suit,Fashion,18000
P08185,Jersey Max,Fashion,5500
P08186,Heels,Fashion,45000
P08187,Trousers 360 Set of 4,Fashion,28000
P08188,Blouse 100-pack,Fashion,5500
P08189,Suit HD Set of 6,Fashion,6500
P08190,Watch Smart,Fashion,22000
P08191,Bag Premium,Fashion,8500
P08192,Sneakers 360 2kg,Fashion,4500
P08193,Watch Smart 24-pack,Fashion,5500
P08194,Scarf 2025 50-pack,Fashion,5500
P08195,Suit Gen 2,Fashion,8000
P08196,Shoes Pro 500ml,Fashion,3500
P08197,Jacket V3,Fashion,5500
P08198,Scarf 5kg,Fashion,4500
P08199,Ankara Smart 10kg,Fashion,22000
P08200,Watch 2024,Fashion,55000
P08201,Dress 500ml,Fashion,8500
P08202,Sneakers Pro,Fashion,45000
P08203,Ankara Plus 5kg,Fashion,22000
P08204,Cap 4K 1L,Fashion,4500
P08205,Bag,Fashion,25000
P08206,Skirt Ultra 500g,Fashion,28000
P08207,Watch Elite 24-pack,Fashion,95000
P08208,Ankara Mini,Fashion,9000
P08209,Shoes,Fashion,9500
P08210,Heels Pro 1L,Fashion,7000
P08211,Kaftan Digital 250ml,Fashion,15000
P08212,Ankara,Fashion,8000
P08213,Jersey Mini A5,Fashion,18000
P08214,Scarf Ultra,Fashion,9000
P08215,Kaftan Mini 500ml,Fashion,6500
P08216,Hoodie Standard 2L,Fashion,6500
P08217,Jacket 100-pack,Fashion,28000
P08218,Ankara Premium 250ml,Fashion,7000
P08219,Scarf 360 A5,Fashion,7000
P08220,Watch Max 1L,Fashion,45000
P08221,Shirt Elite 1.5L,Fashion,55000
P08222,Kaftan 100-pack,Fashion,45000
P08223,Blouse Elite A4,Fashion,55000
P08224,Trousers Elite,Fashion,15000
P08225,Watch Ultra,Fashion,22000
P08226,Hoodie V3,Fashion,10000
P08227,Sneakers 360 100-pack,Fashion,35000
P08228,Bag Standard 10kg,Fashion,75000
P08229,Shoes Wireless 100-pack,Fashion,28000
P08230,Belt Max,Fashion,8500
P08231,Cap 4K 1.5L,Fashion,28000
P08232,Bag Elite,Fashion,7000
P08233,Belt 360 250g,Fashion,95000
P08234,Hoodie Wireless 250g,Fashion,25000
P08235,Blouse Standard 1L,Fashion,8500
P08236,Watch V3 500ml,Fashion,15000
P08237,Blouse Standard,Fashion,10000
P08238,Shirt 10kg,Fashion,10000
P08239,Heels 2024 A4,Fashion,8500
P08240,Sandals Standard 1.5L,Fashion,8500
P08241,Ankara,Fashion,4500
P08242,Heels Lite,Fashion,8000
P08243,Skirt 4K,Fashion,6500
P08244,Jacket Digital 1.5L,Fashion,3500
P08245,Heels Max 50-pack,Fashion,45000
P08246,Sneakers 360 Set of 6,Fashion,22000
P08247,Heels A4,Fashion,8500
P08248,Kaftan Pro 250ml,Fashion,9500
P08249,Blouse 5kg,Fashion,12000
P08250,Heels Wireless 5kg,Fashion,7000
P08251,Heels 2025 1kg,Fashion,25000
P08252,Cap V2 500g,Fashion,8000
P08253,Kaftan Set of 6,Fashion,15000
P08254,Cap V2 2L,Fashion,9500
P08255,Skirt Basic Set of 6,Fashion,28000
P08256,Shoes Ultra 250g,Fashion,18000
P08257,Scarf 2024 1L,Fashion,10000
P08258,Hoodie Gen 3,Fashion,8000
P08259,Dress Lite Set of 6,Fashion,6500
P08260,Bag 2025,Fashion,35000
P08261,Suit Premium,Fashion,10000
P08262,Dress Mini,Fashion,28000
P08263,Shirt 360 Set of 6,Fashion,15000
P08264,Hoodie 360,Fashion,75000
P08265,Heels Pro 12-pack,Fashion,9500
P08266,Dress Plus 500g,Fashion,28000
P08267,Jacket HD Set of 6,Fashion,18000
P08268,Heels HD,Fashion,7000
P08269,Ankara 1kg,Fashion,28000
P08270,Kaftan Wireless 2L,Fashion,9500
P08271,Kaftan Plus 250ml,Fashion,12000
P08272,Scarf Smart,Fashion,95000
P08273,Hoodie Max Set of 4,Fashion,3500
P08274,Skirt Digital 5kg,Fashion,28000
P08275,Jersey Standard 250ml,Fashion,12000
P08276,Dress,Fashion,12000
P08277,Shoes 2024 Set of 6,Fashion,9500
P08278,Jersey Pro 12-pack,Fashion,4500
P08279,Hoodie 2024 12-pack,Fashion,95000
P08280,Sandals V2 250ml,Fashion,18000
P08281,Trousers Pro,Fashion,15000
P08282,Dress Lite,Fashion,75000
P08283,Shoes V3,Fashion,6500
P08284,Jersey Smart A4,Fashion,9000
P08285,Sneakers Mini Set of 4,Fashion,6500
P08286,Sneakers V3,Fashion,9500
P08287,Shirt HD,Fashion,45000
P08288,Watch Standard 50-pack,Fashion,55000
P08289,Sneakers 2025,Fashion,8500
P08290,Trousers,Fashion,6500
P08291,Suit,Fashion,10000
P08292,Blouse 1L,Fashion,22000
P08293,Skirt Elite,Fashion,9000
P08294,Scarf 360 2L,Fashion,35000
P08295,Belt Premium A5,Fashion,25000
P08296,Shirt Lite Set of 6,Fashion,25000
P08297,Jacket Max,Fashion,45000
P08298,Belt Gen 3 Set of 4,Fashion,7000
P08299,Belt Digital,Fashion,28000
P08300,Suit V3 1.5L,Fashion,55000
P08301,Belt HD 24-pack,Fashion,8000
P08302,Cap Lite,Fashion,25000
P08303,Blouse A4,Fashion,28000
P08304,Belt Gen 3,Fashion,95000
P08305,Shoes Gen 2 10kg,Fashion,45000
P08306,Jacket Max,Fashion,8500
P08307,Shirt Lite,Fashion,75000
P08308,Cap Ultra 250g,Fashion,3500
P08309,Ankara Standard A5,Fashion,8000
P08310,Shirt Gen 3,Fashion,22000
P08311,Heels Ultra,Fashion,35000
P08312,Hoodie Gen 3,Fashion,5500
P08313,Scarf Smart 5kg,Fashion,5500
P08314,Shirt Ultra,Fashion,35000
P08315,Sandals Wireless A5,Fashion,8500
P08316,Watch Digital 250ml,Fashion,8000
P08317,Ankara Standard,Fashion,75000
P08318,Bag,Fashion,45000
P08319,Dress Premium 1L,Fashion,15000
P08320,Shoes Smart,Fashion,8000
P08321,Sandals 12-pack,Fashion,12000
P08322,Watch Plus,Fashion,25000
P08323,Sneakers Ultra Set of 6,Fashion,95000
P08324,Sandals 2025 24-pack,Fashion,35000
P08325,Cap Gen 3 1kg,Fashion,22000
P08326,Watch Max 2L,Fashion,9000
P08327,Shirt 2024,Fashion,9000
P08328,Bag 10kg,Fashion,7000
P08329,Ankara Lite 500ml,Fashion,5500
P08330,Trousers HD,Fashion,6500
P08331,Sandals Premium 250ml,Fashion,28000
P08332,Cap 360 100-pack,Fashion,45000
P08333,Dress 1L,Fashion,95000
P08334,Bag Ultra 1L,Fashion,7000
P08335,Jacket Smart 500g,Fashion,22000
P08336,Suit Mini,Fashion,6500
P08337,Dress Plus 500ml,Fashion,25000
P08338,Jacket 2024 250g,Fashion,4500
P08339,Suit 500ml,Fashion,4500
P08340,Scarf 4K 1L,Fashion,5500
P08341,Jersey Smart,Fashion,25000
P08342,Shoes 2024 100-pack,Fashion,3500
P08343,Watch A4,Fashion,95000
P08344,Shoes Plus,Fashion,5500
P08345,Blouse Pro,Fashion,10000
P08346,Shoes Ultra,Fashion,8000
P08347,Blouse Lite,Fashion,5500
P08348,Shoes Ultra,Fashion,35000
P08349,Sneakers,Fashion,12000
P08350,Dress 360 250g,Fashion,18000
P08351,Sneakers 500ml,Fashion,8500
P08352,Scarf Lite Set of 6,Fashion,28000
P08353,Hoodie HD 250ml,Fashion,25000
P08354,Jersey 4K 1.5L,Fashion,10000
P08355,Jersey Premium 50-pack,Fashion,6500
P08356,Jersey Plus 500ml,Fashion,9500
P08357,Suit Max 5kg,Fashion,6500
P08358,Jacket Gen 2,Fashion,45000
P08359,Watch 1.5L,Fashion,28000
P08360,Blouse 12-pack,Fashion,5500
P08361,Dress 4K A4,Fashion,45000
P08362,Hoodie 5kg,Fashion,45000
P08363,Hoodie 2024,Fashion,5500
P08364,Sandals V2 10kg,Fashion,9000
P08365,Ankara 250g,Fashion,10000
P08366,Heels Wireless,Fashion,4500
P08367,Suit Ultra,Fashion,9000
P08368,Cap,Fashion,10000
P08369,Heels 2024 250ml,Fashion,55000
P08370,Trousers V3 Set of 4,Fashion,8500
P08371,Suit 12-pack,Fashion,8500
P08372,Kaftan 2kg,Fashion,4500
P08373,Suit 360 10kg,Fashion,35000
P08374,Belt Plus 1.5L,Fashion,45000
P08375,Suit 2025 24-pack,Fashion,28000
P08376,Trousers V3 250ml,Fashion,25000
P08377,Sneakers 2025 50-pack,Fashion,22000
P08378,Ankara Mini 24-pack,Fashion,5500
P08379,Dress,Fashion,18000
P08380,Shoes Lite 5kg,Fashion,8000
P08381,Dress Premium 250ml,Fashion,28000
P08382,Cap,Fashion,15000
P08383,Hoodie HD A5,Fashion,35000
P08384,Bag 360 1L,Fashion,12000
P08385,Jersey 24-pack,Fashion,45000
P08386,Shirt Pro,Fashion,25000
P08387,Belt Gen 2,Fashion,6500
P08388,Ankara Wireless 250ml,Fashion,4500
P08389,Watch 2024 1kg,Fashion,9500
P08390,Sneakers 2024 10kg,Fashion,4500
P08391,Sneakers Standard 100-pack,Fashion,6500
P08392,Jacket Standard 5kg,Fashion,9000
P08393,Scarf Basic 2kg,Fashion,22000
P08394,Jersey Ultra A5,Fashion,18000
P08395,Sandals Gen 3,Fashion,8500
P08396,Jersey 2025 1.5L,Fashion,55000
P08397,Watch Max,Fashion,9000
P08398,Belt Premium 500g,Fashion,9500
P08399,Jersey Smart 5kg,Fashion,5500
P08400,Blouse 2024,Fashion,8000
P08401,Scarf,Fashion,75000
P08402,Sandals V2 24-pack,Fashion,28000
P08403,Sneakers Plus 500g,Fashion,15000
P08404,Belt Wireless,Fashion,95000
P08405,Ankara Max,Fashion,18000
P08406,Shirt Lite 1L,Fashion,8500
P08407,Shoes Max 1kg,Fashion,95000
P08408,Heels 360 24-pack,Fashion,5500
P08409,Belt V3,Fashion,75000
P08410,Sneakers Digital,Fashion,35000
P08411,Scarf Ultra Set of 6,Fashion,9000
P08412,Dress 4K 500ml,Fashion,25000
P08413,Heels Mini,Fashion,12000
P08414,Belt Standard 500ml,Fashion,4500
P08415,Jersey Smart 250ml,Fashion,22000
P08416,Sandals Smart 10kg,Fashion,3500
P08417,Scarf 2kg,Fashion,22000
P08418,Kaftan Digital A5,Fashion,3500
P08419,Blouse Pro 12-pack,Fashion,35000
P08420,Scarf Pro,Fashion,8000
P08421,Suit A4,Fashion,8000
P08422,Watch 360,Fashion,75000
P08423,Sneakers Elite 24-pack,Fashion,95000
P08424,Belt Basic 250ml,Fashion,25000
P08425,Shirt Basic,Fashion,6500
P08426,Scarf Pro 250g,Fashion,9500
P08427,Shoes Gen 3,Fashion,6500
P08428,Heels V2 2L,Fashion,8500
P08429,Heels 4K,Fashion,25000
P08430,Hoodie Lite Set of 6,Fashion,3500
P08431,Blouse Premium,Fashion,8500
P08432,Dress Max,Fashion,55000
P08433,Sandals 2024 1.5L,Fashion,35000
P08434,Ankara Standard 24-pack,Fashion,3500
P08435,Jacket 360 A4,Fashion,12000
P08436,Dress Ultra 500g,Fashion,5500
P08437,Hoodie 24-pack,Fashion,10000
P08438,Jacket 50-pack,Fashion,6500
P08439,Suit Gen 2 A4,Fashion,4500
P08440,Cap 50-pack,Fashion,6500
P08441,Blouse,Fashion,3500
P08442,Shirt V3 2kg,Fashion,45000
P08443,Watch Premium,Fashion,35000
P08444,Bag Gen 3 Set of 4,Fashion,7000
P08445,Dress Plus 2L,Fashion,4500
P08446,Bag,Fashion,6500
P08447,Blouse 2L,Fashion,18000
P08448,Sandals Lite 50-pack,Fashion,22000
P08449,Heels 4K A4,Fashion,28000
P08450,Blouse Digital 24-pack,Fashion,6500
P08451,Watch Gen 3,Fashion,75000
P08452,Sneakers Mini A4,Fashion,3500
P08453,Shirt Gen 3,Fashion,75000
P08454,Sneakers Premium 12-pack,Fashion,12000
P08455,Watch V2,Fashion,95000
P08456,Scarf Basic Set of 6,Fashion,7000
P08457,Cap Max,Fashion,15000
P08458,Shoes Max 250ml,Fashion,95000
P08459,Belt Plus,Fashion,28000
P08460,Watch Elite 1L,Fashion,9000
P08461,Blouse V2 1L,Fashion,75000
P08462,Dress 4K,Fashion,8500
P08463,Ankara Gen 3,Fashion,6500
P08464,Heels Gen 3 A4,Fashion,35000
P08465,Watch Plus 100-pack,Fashion,35000
P08466,Hoodie 24-pack,Fashion,18000
P08467,Shirt Gen 3 1L,Fashion,95000
P08468,Sneakers Plus 2L,Fashion,15000
P08469,Blouse 500ml,Fashion,25000
P08470,Suit HD 2kg,Fashion,55000
P08471,Cap Wireless 1.5L,Fashion,28000
P08472,Belt Ultra,Fashion,22000
P08473,Jacket Lite,Fashion,45000
P08474,Cap Basic,Fashion,9500
P08475,Skirt Elite 2kg,Fashion,4500
P08476,Sandals 360 100-pack,Fashion,12000
P08477,Blouse 4K,Fashion,5500
P08478,Dress 360 24-pack,Fashion,25000
P08479,Shoes V3 10kg,Fashion,22000
P08480,Kaftan,Fashion,9000
P08481,Blouse V3 Set of 6,Fashion,3500
P08482,Cap,Fashion,35000
P08483,Trousers HD 12-pack,Fashion,35000
P08484,Cap Ultra 500ml,Fashion,3500
P08485,Sneakers 500g,Fashion,45000
P08486,Kaftan 2024,Fashion,10000
P08487,Hoodie V2 250ml,Fashion,6500
P08488,Shoes Mini A5,Fashion,75000
P08489,Scarf Ultra 100-pack,Fashion,75000
P08490,Sneakers Smart 2L,Fashion,7000
P08491,Jacket 4K 24-pack,Fashion,22000
P08492,Trousers Wireless,Fashion,9000
P08493,Skirt Set of 4,Fashion,28000
P08494,Heels Smart,Fashion,18000
P08495,Dress Max 1kg,Fashion,6500
P08496,Shirt,Fashion,45000
P08497,Ankara Mini 2kg,Fashion,15000
P08498,Cap Plus 1.5L,Fashion,12000
P08499,Heels Max Set of 4,Fashion,7000
P08500,Kaftan 2024 2L,Fashion,8000
P08501,Sneakers Max,Fashion,3500
P08502,Kaftan 360 2kg,Fashion,22000
P08503,Ankara,Fashion,22000
P08504,Suit Gen 3 A4,Fashion,45000
P08505,Jacket Lite 5kg,Fashion,8000
P08506,Scarf Plus,Fashion,4500
P08507,Cap 24-pack,Fashion,9500
P08508,Scarf V2 500g,Fashion,22000
P08509,Skirt 2025 12-pack,Fashion,28000
P08510,Trousers Ultra,Fashion,5500
P08511,Sandals Standard,Fashion,45000
P08512,Sneakers Gen 3,Fashion,10000
P08513,Trousers 2024 A4,Fashion,28000
P08514,Bag Max,Fashion,9000
P08515,Trousers,Fashion,5500
P08516,Hoodie 4K A5,Fashion,35000
P08517,Hoodie Set of 6,Fashion,4500
P08518,Sandals,Fashion,35000
P08519,Sandals 4K 24-pack,Fashion,22000
P08520,Heels 250g,Fashion,8000
P08521,Shirt V3,Fashion,5500
P08522,Trousers Elite A4,Fashion,3500
P08523,Hoodie Elite 12-pack,Fashion,22000
P08524,Watch,Fashion,55000
P08525,Skirt,Fashion,10000
P08526,Jersey Mini 50-pack,Fashion,45000
P08527,Cap Gen 3 50-pack,Fashion,28000
P08528,Jacket Standard 50-pack,Fashion,8500
P08529,Sandals Standard 10kg,Fashion,25000
P08530,Shoes 4K 10kg,Fashion,15000
P08531,Jacket 4K,Fashion,22000
P08532,Belt Basic 50-pack,Fashion,8000
P08533,Sneakers Digital A5,Fashion,4500
P08534,Jacket Plus,Fashion,8000
P08535,Belt Plus 50-pack,Fashion,28000
P08536,Shoes V3 1L,Fashion,18000
P08537,Scarf 4K,Fashion,10000
P08538,Jacket Standard 250g,Fashion,95000
P08539,Belt Elite Set of 6,Fashion,18000
P08540,Cap 250g,Fashion,9500
P08541,Heels Lite,Fashion,3500
P08542,Skirt Ultra Set of 6,Fashion,15000
P08543,Blouse,Fashion,9500
P08544,Heels Max 250g,Fashion,4500
P08545,Dress V2 1kg,Fashion,5500
P08546,Kaftan HD 500ml,Fashion,45000
P08547,Dress Gen 2,Fashion,45000
P08548,Sandals Basic 2L,Fashion,9000
P08549,Jersey Smart,Fashion,28000
P08550,Sneakers Gen 2,Fashion,28000
P08551,Curtain Elite 2L,Home,45000
P08552,Ladder 4K Set of 4,Home,6000
P08553,Ladder Max Set of 4,Home,22000
P08554,Curtain Wireless Set of 6,Home,2500
P08555,Mirror 360 100-pack,Home,8000
P08556,Blender 4K,Home,55000
P08557,Mop 360 250g,Home,7000
P08558,Mat 5kg,Home,75000
P08559,Blender Plus,Home,25000
P08560,Lock Pro,Home,6000
P08561,Basket Gen 2 24-pack,Home,2500
P08562,Fan Gen 3 1.5L,Home,15000
P08563,Shelf Elite Set of 4,Home,7000
P08564,Bulb Premium 100-pack,Home,3000
P08565,Fan,Home,12000
P08566,Bucket V3,Home,2000
P08567,Lamp Ultra 1L,Home,28000
P08568,Mirror Lite Set of 4,Home,4000
P08569,Pot Gen 2 1L,Home,12000
P08570,Bucket Standard 500ml,Home,9000
P08571,Mop Gen 2 5kg,Home,45000
P08572,Lock 2024,Home,2000
P08573,Blender V3 A4,Home,4500
P08574,Mop Lite,Home,2000
P08575,Iron V2 A4,Home,10000
P08576,Fan Standard Set of 6,Home,75000
P08577,Bucket 2024 24-pack,Home,28000
P08578,Blender Standard 1L,Home,4000
P08579,Bulb V3 250ml,Home,3000
P08580,Mirror Premium 500g,Home,25000
P08581,Bulb Wireless 2L,Home,75000
P08582,Hose Premium,Home,35000
P08583,Plate Wireless 1.5L,Home,4000
P08584,Bucket 360,Home,3500
P08585,Iron Smart Set of 4,Home,22000
P08586,Basket Smart,Home,2500
P08587,Kettle 50-pack,Home,7000
P08588,Bucket 2L,Home,12000
P08589,Plate HD,Home,55000
P08590,Basket Elite 250g,Home,6000
P08591,Bulb Gen 2 500ml,Home,55000
P08592,Cup 2024 A5,Home,22000
P08593,Pot 4K 2kg,Home,7000
P08594,Pot Standard,Home,22000
P08595,Plate Mini 250g,Home,15000
P08596,Mop V3 2L,Home,25000
P08597,Bucket Smart 1kg,Home,6000
P08598,Mop 1kg,Home,4500
P08599,Clock Lite,Home,75000
P08600,Cup Ultra 2L,Home,4000
P08601,Lamp 2024 A5,Home,3500
P08602,Bulb Smart,Home,10000
P08603,Lock Elite 5kg,Home,75000
P08604,Basket Digital 1L,Home,18000
P08605,Bucket Pro,Home,25000
P08606,Iron,Home,25000
P08607,Iron,Home,35000
P08608,Pot Standard,Home,75000
P08609,Pot Basic 1.5L,Home,4500
P08610,Shelf Gen 3 1kg,Home,10000
P08611,Shelf V3 A4,Home,4500
P08612,Pot 360,Home,25000
P08613,Bucket Mini 250ml,Home,45000
P08614,Bucket 4K 50-pack,Home,7000
P08615,Shelf HD 500ml,Home,2000
P08616,Shelf Ultra,Home,6000
P08617,Mat V2 24-pack,Home,28000
P08618,Mirror 1L,Home,7000
P08619,Mirror 2024 2kg,Home,45000
P08620,Mop Standard 2kg,Home,8000
P08621,Pot,Home,55000
P08622,Lamp Premium 50-pack,Home,4000
P08623,Mat HD 500g,Home,4500
P08624,Bucket Elite,Home,7000
P08625,Hose Elite 500g,Home,22000
P08626,Mirror 2025,Home,18000
P08627,Bucket V3 Set of 4,Home,9000
P08628,Iron Premium,Home,5000
P08629,Iron Max,Home,12000
P08630,Curtain Elite 1.5L,Home,4000
P08631,Mat Basic A4,Home,12000
P08632,Shelf Gen 2 24-pack,Home,10000
P08633,Lamp Lite A4,Home,22000
P08634,Blender,Home,22000
P08635,Iron 2025,Home,55000
P08636,Iron Smart Set of 4,Home,6000
P08637,Bucket,Home,6000
P08638,Bucket 2025 A5,Home,4500
P08639,Mirror 2024 250ml,Home,3500
P08640,Cup 2024,Home,28000
P08641,Mop Max,Home,2500
P08642,Bucket 2kg,Home,3000
P08643,Iron Premium 24-pack,Home,5000
P08644,Pot Pro,Home,55000
P08645,Pot Mini 500ml,Home,3000
P08646,Lamp Premium,Home,28000
P08647,Plate Mini,Home,15000
P08648,Kettle A5,Home,28000
P08649,Clock Smart,Home,28000
P08650,Mat Gen 3 1kg,Home,2000
P08651,Bulb Pro,Home,45000
P08652,Mat 5kg,Home,28000
P08653,Hose Gen 3,Home,6000
P08654,Shelf,Home,25000
P08655,Lamp 2024 12-pack,Home,28000
P08656,Blender 4K 250g,Home,45000
P08657,Ladder 10kg,Home,35000
P08658,Iron Plus 250ml,Home,4000
P08659,Shelf 360 5kg,Home,35000
P08660,Cup 360,Home,5000
P08661,Curtain Pro,Home,35000
P08662,Bucket Mini 24-pack,Home,10000
P08663,Cup Mini,Home,12000
P08664,Shelf Standard,Home,25000
P08665,Clock Elite,Home,75000
P08666,Pot Lite,Home,3000
P08667,Bucket,Home,2000
P08668,Clock 10kg,Home,5000
P08669,Cup Ultra 1kg,Home,45000
P08670,Clock,Home,3000
P08671,Blender Digital Set of 4,Home,12000
P08672,Clock Standard,Home,75000
P08673,Blender Plus 10kg,Home,3000
P08674,Clock Standard,Home,95000
P08675,Basket Gen 3,Home,9000
P08676,Shelf Mini 500g,Home,45000
P08677,Mat A4,Home,45000
P08678,Bulb HD 2L,Home,15000
P08679,Ladder Pro 500ml,Home,25000
P08680,Fan Pro 5kg,Home,18000
P08681,Fan Elite 250g,Home,4500
P08682,Mat Lite,Home,2000
P08683,Lock 360,Home,28000
P08684,Mop Digital 500g,Home,35000
P08685,Iron Elite,Home,7000
P08686,Shelf V2 1kg,Home,3500
P08687,Fan 2025 500g,Home,28000
P08688,Lock 360,Home,75000
P08689,Shelf Premium 1.5L,Home,4500
P08690,Shelf 250ml,Home,8000
P08691,Basket Ultra 100-pack,Home,4000
P08692,Bucket 12-pack,Home,3500
P08693,Mat Lite,Home,3000
P08694,Fan Digital,Home,22000
P08695,Pot,Home,28000
P08696,Shelf Smart 500g,Home,95000
P08697,Hose Ultra 1L,Home,4000
P08698,Blender Lite 1.5L,Home,10000
P08699,Blender Pro 12-pack,Home,2500
P08700,Shelf V3,Home,25000
P08701,Mop 4K 50-pack,Home,75000
P08702,Fan Standard,Home,55000
P08703,Pot 500ml,Home,35000
P08704,Lamp Digital,Home,18000
P08705,Clock Gen 3,Home,6000
P08706,Blender Lite 500ml,Home,45000
P08707,Mop 2024 500g,Home,3000
P08708,Shelf,Home,95000
P08709,Basket Mini 2L,Home,5000
P08710,Clock 2024,Home,6000
P08711,Plate V3 1L,Home,7000
P08712,Bulb,Home,4500
P08713,Mirror Pro 50-pack,Home,12000
P08714,Pot Elite 1kg,Home,4000
P08715,Lamp 2025 500ml,Home,35000
P08716,Basket Standard,Home,7000
P08717,Lock Premium 1L,Home,22000
P08718,Mop Set of 6,Home,5000
P08719,Mat Pro,Home,3000
P08720,Clock Plus 12-pack,Home,95000
P08721,Lock V3,Home,95000
P08722,Clock Premium,Home,2000
P08723,Bulb Elite 24-pack,Home,4500
P08724,Pot,Home,75000
P08725,Curtain V3 A4,Home,28000
P08726,Basket 360 1kg,Home,12000
P08727,Cup Wireless 1.5L,Home,18000
P08728,Kettle Max,Home,5000
P08729,Lock Wireless Set of 4,Home,28000
P08730,Blender Pro 2L,Home,35000
P08731,Curtain 24-pack,Home,28000
P08732,Lock Mini 250g,Home,75000
P08733,Cup Premium,Home,9000
P08734,Lock Gen 3 2L,Home,5000
P08735,Basket Mini,Home,4000
P08736,Bucket 5kg,Home,4000
P08737,Pot Gen 3 5kg,Home,3000
P08738,Fan Max 2kg,Home,55000
P08739,Basket 2L,Home,5000
P08740,Fan 2025 A5,Home,12000
P08741,Curtain 24-pack,Home,18000
P08742,Mat Pro,Home,12000
P08743,Blender Smart,Home,4000
P08744,Mirror Max 50-pack,Home,7000
P08745,Bucket Standard 250g,Home,3500
P08746,Fan HD 5kg,Home,6000
P08747,Shelf HD,Home,25000
P08748,Ladder Elite,Home,35000
P08749,Fan Premium,Home,3500
P08750,Mat Wireless 12-pack,Home,7000
P08751,Clock Gen 3 100-pack,Home,2000
P08752,Pot,Home,12000
P08753,Hose V3 5kg,Home,28000
P08754,Mirror Max,Home,55000
P08755,Blender V2,Home,15000
P08756,Mat Max 2L,Home,7000
P08757,Bulb,Home,75000
P08758,Clock Smart Set of 4,Home,9000
P08759,Ladder V2 A5,Home,15000
P08760,Mop 12-pack,Home,35000
P08761,Plate Gen 3 A4,Home,45000
P08762,Kettle Ultra Set of 4,Home,4500
P08763,Bulb 24-pack,Home,95000
P08764,Mop Gen 3,Home,7000
P08765,Hose Ultra 10kg,Home,95000
P08766,Mop 10kg,Home,18000
P08767,Clock Premium 5kg,Home,8000
P08768,Lamp Digital Set of 4,Home,4500
P08769,Kettle Lite 1.5L,Home,5000
P08770,Bulb Digital A5,Home,25000
P08771,Bucket 2025,Home,4500
P08772,Lock Plus 1kg,Home,22000
P08773,Pot Digital 2kg,Home,4500
P08774,Kettle Standard 12-pack,Home,10000
P08775,Bucket 2024 250g,Home,3000
P08776,Bulb Smart 500ml,Home,9000
P08777,Bulb Mini A5,Home,22000
P08778,Lamp 4K Set of 4,Home,5000
P08779,Kettle,Home,2500
P08780,Pot,Home,2500
P08781,Cup Lite 2kg,Home,5000
P08782,Cup Lite,Home,22000
P08783,Lamp 4K,Home,2000
P08784,Fan Smart 1L,Home,4000
P08785,Iron A4,Home,5000
P08786,Plate Premium 100-pack,Home,28000
P08787,Mop Lite,Home,35000
P08788,Shelf 2024 A4,Home,9000
P08789,Fan 12-pack,Home,4500
P08790,Bulb Max Set of 4,Home,3500
P08791,Kettle Gen 2 500g,Home,3000
P08792,Shelf HD A4,Home,8000
P08793,Basket Set of 4,Home,2500
P08794,Mat Gen 2 24-pack,Home,12000
P08795,Basket 12-pack,Home,4000
P08796,Shelf,Home,2500
P08797,Mat 2024 1L,Home,12000
P08798,Mirror Plus 2L,Home,12000
P08799,Curtain Basic 50-pack,Home,5000
P08800,Bulb Lite 2kg,Home,4500
P08801,Iron 5kg,Home,3500
P08802,Mirror Mini 1kg,Home,28000
P08803,Lamp V2,Home,25000
P08804,Bulb 500ml,Home,2000
P08805,Fan 4K 100-pack,Home,9000
P08806,Basket 2025 500ml,Home,15000
P08807,Shelf Elite,Home,9000
P08808,Bulb Gen 2 1kg,Home,75000
P08809,Cup 360,Home,55000
P08810,Blender Ultra 500g,Home,9000
P08811,Mop Smart 500g,Home,55000
P08812,Cup Gen 3 500ml,Home,12000
P08813,Pot Pro 500g,Home,22000
P08814,Mat Lite 2L,Home,55000
P08815,Kettle Smart 50-pack,Home,2500
P08816,Lamp Premium 50-pack,Home,6000
P08817,Clock Gen 3,Home,28000
P08818,Kettle Premium 1L,Home,15000
P08819,Shelf Smart 24-pack,Home,15000
P08820,Fan V2,Home,45000
P08821,Fan Basic,Home,12000
P08822,Mat Pro 500ml,Home,9000
P08823,Curtain 4K,Home,6000
P08824,Iron 4K Set of 6,Home,7000
P08825,Ladder Elite 2kg,Home,7000
P08826,Shelf,Home,3000
P08827,Clock Plus A4,Home,45000
P08828,Kettle Ultra,Home,28000
P08829,Lamp Wireless,Home,28000
P08830,Pot Gen 3,Home,4500
P08831,Pot 2024 10kg,Home,9000
P08832,Lamp Standard,Home,3500
P08833,Shelf Basic,Home,10000
P08834,Kettle 360,Home,45000
P08835,Kettle Gen 3 A5,Home,2000
P08836,Bucket Gen 3 1kg,Home,7000
P08837,Fan 4K,Home,3000
P08838,Clock Plus 12-pack,Home,35000
P08839,Cup Max 1kg,Home,5000
P08840,Bucket Gen 2 500g,Home,8000
P08841,Curtain,Home,4500
